"Pages without errors","Hatasız sayfalar"
"Pages with errors","Hatalı sayfalar"
"General settings","Genel ayarlar"
"Core configuration settings that control the SEO audit functionality.","SEO denetimi işlevini kontrol eden temel yapılandırma ayarları."
"Enable SEO audit","SEO denetimini etkinleştir"
"When enabled, the module will perform scheduled SEO audits based on the configuration. Disabling will pause all automated audit functionality.","Etkinleştirildiğinde, modül yapılandırmaya göre zamanlanmış SEO denetimleri gerçekleştirir. Devre dışı bırakmak tüm otomatik denetim işlevini duraklatır."
"Issue","Sorun"
"Crawled","Tarandı"
"Errors","Hatalar"
"Warnings","Uyarılar"
"Notices","Bildirimler"
"ID","ID"
"Date","Tarih"
"Duration","Süre"
"Total URLs crawled","Toplam taranan URL sayısı"
"Pages","Sayfalar"
"Resources","Kaynaklar"
"Resources with errors","Hatalı kaynaklar"
"Url details","URL ayrıntıları"
"Url","URL"
"Url score","URL puanı"
"Linked pages","Bağlantılı sayfalar"
"Linked resources","Bağlantılı kaynaklar"
"Server load threshold (%)","Sunucu yük eşiği (%)"
"The crawler pauses when CPU load exceeds this value. Default is 80. Lower this value on servers that are sensitive to load spikes.","CPU yükü bu değeri aştığında tarayıcı duraklar. Varsayılan değer 80'dir. Yük artışlarına duyarlı sunucularda bu değeri düşürün."
"Crawl schedule","Tarama zamanlaması"
"Cron expression for how often the crawler runs. Default <code>*/30 * * * *</code> runs every 30 minutes. Use <code>0 2 * * *</code> to run once a day at 2 AM.","Tarayıcının ne sıklıkta çalışacağını belirleyen Cron ifadesi. Varsayılan <code>*/30 * * * *</code> her 30 dakikada bir çalışır. Sabah 2'de günde bir kez çalıştırmak için <code>0 2 * * *</code> kullanın."
"Crawl performance","Tarama performansı"
"Control how aggressively the SEO audit crawls your store. Lower intensity reduces server load at the cost of a longer crawl time.","SEO denetiminin mağazanızı ne kadar yoğun tarayacağını denetler. Daha düşük yoğunluk, daha uzun tarama süresi karşılığında sunucu yükünü azaltır."
"Crawl intensity","Tarama yoğunluğu"
"Set the crawl intensity. Custom allows per-field configuration below.","Tarama yoğunluğunu ayarlayın. Özel mod, aşağıdaki alanları tek tek yapılandırmaya olanak tanır."
"<b>High — intensive crawl</b>: no delay between requests, suitable for dedicated servers with spare capacity.<br/><b>Medium — default mode</b>: 200 ms delay, recommended for most stores.<br/><b>Low — soft crawl</b>: 500 ms delay, use on shared hosting or stores with limited resources.<br/><b>Custom — expert mode</b>: configure all crawl settings manually.","<b>Yüksek — yoğun tarama</b>: istekler arasında gecikme yok, boş kapasitesi olan dedicated sunucular için uygundur.<br/><b>Orta — varsayılan mod</b>: 200 ms gecikme, çoğu mağaza için önerilir.<br/><b>Düşük — yumuşak tarama</b>: 500 ms gecikme, paylaşımlı hosting veya kaynakları sınırlı mağazalar için kullanılır.<br/><b>Özel — uzman modu</b>: tüm tarama ayarlarını manuel olarak yapılandırın."
"High — intensive crawl","Yüksek — yoğun tarama"
"Medium — default mode","Orta — varsayılan mod"
"Low — soft crawl","Düşük — yumuşak tarama"
"Custom — expert mode","Özel — uzman modu"
"Custom intensity settings","Özel yoğunluk ayarları"
"Applies only when Crawl intensity is set to Custom.","Yalnızca Tarama yoğunluğu Özel olarak ayarlandığında geçerlidir."
"Delay between requests (ms)","İstekler arasındaki gecikme (ms)"
"Time to wait between consecutive URL requests. Set to <code>0</code> for no delay, <code>500</code> for half a second.","Ardışık URL istekleri arasındaki bekleme süresi. Gecikme yok için <code>0</code>, yarım saniye için <code>500</code> girin."
"Delay in milliseconds inserted after each crawled URL. Reduces peak PHP-FPM concurrency on busy stores.","Her taranan URL'den sonra eklenen milisaniye cinsinden gecikme. Yoğun mağazalarda PHP-FPM'nin tepe eşzamanlılığını azaltır."
"Maximum URLs per cron run","Cron çalıştırması başına maksimum URL sayısı"
"The crawler also stops after 5 minutes regardless of this limit.","Tarayıcı bu sınırdan bağımsız olarak 5 dakika sonra da durur."
"Hard cap on the number of URLs crawled in a single cron run. Set to <code>0</code> for no limit (time-bound only).","Tek bir Cron çalıştırmasında taranan URL sayısının kesin üst sınırı. Sınır yok (yalnızca zamana bağlı) için <code>0</code> girin."
"Exclude URL patterns","URL kalıplarını hariç tut"
"One path or substring per line. Any URL containing a listed pattern will be skipped. Example: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>.","Satır başına bir yol veya alt dize. Listelenen bir kalıp içeren herhangi bir URL atlanır. Örnek: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>."
"Restart job after (days)","İşi şu kadar gün sonra yeniden başlat (gün)"
"The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day.","Denetim işi bu gün sayısından sonra zorla yeniden başlatılır. Bunu, tarayıcının bir günde işleyebileceğinden daha fazla URL içeren mağazalar için bir güvenlik ağı olarak kullanın."
"Product page is missing Product schema (JSON-LD)","Ürün sayfasında Product şeması (JSON-LD) eksik"
"Product schema","Product şeması"
"Not applicable","Uygulanamaz"
"Product schema found","Product şeması bulundu"
"Product schema not found","Product şeması bulunamadı"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","Bu ürün sayfasında Product (veya ProductGroup) JSON-LD bulunmuyor — bu nedenle Google zengin sonuçları için uygun olmayacak"
"Schema (JSON-LD) is missing properties Google requires","Şemada (JSON-LD) Google'ın gerektirdiği özellikler eksik"
"Schema quality","Şema kalitesi"
"No recognized schema on this page","Bu sayfada tanınan bir şema yok"
"All required properties present","Gerekli tüm özellikler mevcut"
"Some schema.org properties Google requires are missing or empty","Google'ın gerektirdiği bazı schema.org özellikleri eksik veya boş"
"Canonical tag is missing","Canonical etiketi eksik"
"Canonical","Canonical"
"Page has thin content","Sayfada zayıf içerik var"
"Word count","Kelime sayısı"
"%1 words","%1 kelime"
"Visible page content looks thin — consider adding more unique, substantive copy","Sayfanın görünen içeriği zayıf görünüyor — daha özgün ve doyurucu bir metin eklemeyi düşünün"
