"Crawl schedule","Розклад обходу"
"Cron expression for how often the crawler runs. Default <code>*/30 * * * *</code> runs every 30 minutes. Use <code>0 2 * * *</code> to run once a day at 2 AM.","Cron-вираз для частоти запуску краулера. Стандартне значення <code>*/30 * * * *</code> запускається кожні 30 хвилин. Використовуйте <code>0 2 * * *</code> для одного запуску на добу о 2:00."
"Crawl performance","Продуктивність обходу"
"Control how aggressively the SEO audit crawls your store. Lower intensity reduces server load at the cost of a longer crawl time.","Визначає інтенсивність, з якою SEO-аудит обходить ваш магазин. Нижча інтенсивність зменшує навантаження на сервер коштом більшого часу обходу."
"Crawl intensity","Інтенсивність обходу"
"Set the crawl intensity. Custom allows per-field configuration below.","Встановлює інтенсивність обходу. Режим «Власна» дозволяє налаштовувати кожне поле окремо нижче."
"<b>High — intensive crawl</b>: no delay between requests, suitable for dedicated servers with spare capacity.<br/><b>Medium — default mode</b>: 200 ms delay, recommended for most stores.<br/><b>Low — soft crawl</b>: 500 ms delay, use on shared hosting or stores with limited resources.<br/><b>Custom — expert mode</b>: configure all crawl settings manually.","<b>Висока — інтенсивний обхід</b>: без затримки між запитами, підходить для виділених серверів із вільними ресурсами.<br/><b>Середня — стандартний режим</b>: затримка 200 мс, рекомендовано для більшості магазинів.<br/><b>Низька — м'який обхід</b>: затримка 500 мс, для спільного хостингу або магазинів з обмеженими ресурсами.<br/><b>Власна — режим експерта</b>: налаштувати всі параметри обходу вручну."
"High — intensive crawl","Висока — інтенсивний обхід"
"Medium — default mode","Середня — стандартний режим"
"Low — soft crawl","Низька — м'який обхід"
"Custom — expert mode","Власна — режим експерта"
"Custom intensity settings","Власні налаштування інтенсивності"
"Applies only when Crawl intensity is set to Custom.","Застосовується лише якщо інтенсивність обходу встановлена на «Власна»."
"Delay between requests (ms)","Затримка між запитами (мс)"
"Time to wait between consecutive URL requests. Set to <code>0</code> for no delay, <code>500</code> for half a second.","Час очікування між послідовними URL-запитами. Встановіть <code>0</code> для відсутності затримки, <code>500</code> для пів секунди."
"Delay in milliseconds inserted after each crawled URL. Reduces peak PHP-FPM concurrency on busy stores.","Затримка в мілісекундах після кожного обійденого URL. Знижує пікову паралельність PHP-FPM на завантажених магазинах."
"Maximum URLs per cron run","Максимальна кількість URL за один запуск Cron"
"The crawler also stops after 5 minutes regardless of this limit.","Краулер також зупиняється після 5 хвилин незалежно від цього ліміту."
"Hard cap on the number of URLs crawled in a single cron run. Set to <code>0</code> for no limit (time-bound only).","Жорсткий ліміт кількості URL, що обходяться за один запуск Cron. Встановіть <code>0</code> для відсутності ліміту (лише часове обмеження)."
"Exclude URL patterns","Виключити шаблони URL"
"One path or substring per line. Any URL containing a listed pattern will be skipped. Example: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>.","Один шлях або підрядок на рядок. Будь-який URL, що містить наведений шаблон, буде пропущено. Приклад: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>."
"Restart job after (days)","Перезапустити завдання після (днів)"
"The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day.","Завдання аудиту примусово перезапускається після зазначеної кількості днів. Використовуйте це як страховку для магазинів, де URL-адрес більше, ніж краулер може обробити за один день."
"Product page is missing Product schema (JSON-LD)","На сторінці товару відсутня схема Product (JSON-LD)"
"Product schema","Схема Product"
"Not applicable","Не застосовується"
"Product schema found","Схему Product знайдено"
"Product schema not found","Схему Product не знайдено"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","Ця сторінка товару не містить JSON-LD типу Product (або ProductGroup) — вона не відповідатиме вимогам для розширених результатів Google"
"Schema (JSON-LD) is missing properties Google requires","У схемі (JSON-LD) відсутні властивості, які вимагає Google"
"Schema quality","Якість схеми"
"No recognized schema on this page","На цій сторінці не розпізнано жодної схеми"
"All required properties present","Усі обов'язкові властивості наявні"
"Some schema.org properties Google requires are missing or empty","Деякі властивості schema.org, які вимагає Google, відсутні або порожні"
"Canonical tag is missing","Тег Canonical відсутній"
"Canonical","Canonical"
"Page has thin content","Сторінка має занадто мало вмісту"
"Word count","Кількість слів"
"%1 words","%1 слів"
"Visible page content looks thin — consider adding more unique, substantive copy","Видимий вміст сторінки виглядає бідним — варто додати більше унікального та змістовного тексту"
