"Enable SEO audit","Povolit SEO audit"
"When enabled, the module will perform scheduled SEO audits based on the configuration. Disabling will pause all automated audit functionality.","Pokud je povoleno, modul bude provádět naplánované SEO audity na základě konfigurace. Zakázání pozastaví veškerou automatizovanou funkci auditu."
"Issue","Problém"
"Crawled","Prohledáno"
"Errors","Chyby"
"Warnings","Varování"
"Notices","Upozornění"
"ID","ID"
"Date","Datum"
"Duration","Trvání"
"Total URLs crawled","Celkový počet prohledaných URL adres"
"Pages","Stránky"
"Resources","Zdroje"
"Resources with errors","Zdroje s chybami"
"Url details","Podrobnosti URL"
"Url","URL"
"Url score","Skóre URL"
"Linked pages","Propojené stránky"
"Linked resources","Propojené zdroje"
"Server load threshold (%)","Práh zatížení serveru (%)"
"The crawler pauses when CPU load exceeds this value. Default is 80. Lower this value on servers that are sensitive to load spikes.","Crawler se pozastaví, když zátěž CPU překročí tuto hodnotu. Výchozí hodnota je 80. Snižte ji na serverech citlivých na výkyvy zátěže."
"Crawl schedule","Plán procházení"
"Cron expression for how often the crawler runs. Default <code>*/30 * * * *</code> runs every 30 minutes. Use <code>0 2 * * *</code> to run once a day at 2 AM.","Výraz Cron pro frekvenci spouštění crawleru. Výchozí hodnota <code>*/30 * * * *</code> se spouští každých 30 minut. Použijte <code>0 2 * * *</code> pro spouštění jednou denně ve 2 hodiny."
"Crawl performance","Výkon procházení"
"Control how aggressively the SEO audit crawls your store. Lower intensity reduces server load at the cost of a longer crawl time.","Řídí intenzitu, se kterou SEO audit prochází váš obchod. Nižší intenzita snižuje zátěž serveru na úkor delší doby procházení."
"Crawl intensity","Intenzita procházení"
"Set the crawl intensity. Custom allows per-field configuration below.","Nastavte intenzitu procházení. Vlastní režim umožňuje konfiguraci jednotlivých polí níže."
"<b>High — intensive crawl</b>: no delay between requests, suitable for dedicated servers with spare capacity.<br/><b>Medium — default mode</b>: 200 ms delay, recommended for most stores.<br/><b>Low — soft crawl</b>: 500 ms delay, use on shared hosting or stores with limited resources.<br/><b>Custom — expert mode</b>: configure all crawl settings manually.","<b>Vysoká — intenzivní procházení</b>: žádné zpoždění mezi požadavky, vhodné pro dedikované servery s volnou kapacitou.<br/><b>Střední — výchozí režim</b>: zpoždění 200 ms, doporučeno pro většinu obchodů.<br/><b>Nízká — jemné procházení</b>: zpoždění 500 ms, pro sdílený hosting nebo obchody s omezenými zdroji.<br/><b>Vlastní — expertní režim</b>: ruční konfigurace všech nastavení procházení."
"High — intensive crawl","Vysoká — intenzivní procházení"
"Medium — default mode","Střední — výchozí režim"
"Low — soft crawl","Nízká — jemné procházení"
"Custom — expert mode","Vlastní — expertní režim"
"Custom intensity settings","Vlastní nastavení intenzity"
"Applies only when Crawl intensity is set to Custom.","Platí pouze tehdy, když je intenzita procházení nastavena na Vlastní."
"Delay between requests (ms)","Zpoždění mezi požadavky (ms)"
"Time to wait between consecutive URL requests. Set to <code>0</code> for no delay, <code>500</code> for half a second.","Čekací doba mezi po sobě jdoucími URL požadavky. Nastavte <code>0</code> pro žádné zpoždění, <code>500</code> pro půl sekundy."
"Delay in milliseconds inserted after each crawled URL. Reduces peak PHP-FPM concurrency on busy stores.","Zpoždění v milisekundách vložené po každé procházené URL. Snižuje špičkovou souběžnost PHP-FPM na vytížených obchodech."
"Maximum URLs per cron run","Maximální počet URL na spuštění Cron"
"The crawler also stops after 5 minutes regardless of this limit.","Crawler se zastaví také po 5 minutách bez ohledu na tento limit."
"Hard cap on the number of URLs crawled in a single cron run. Set to <code>0</code> for no limit (time-bound only).","Pevný limit počtu URL procházených v jednom spuštění Cron. Nastavte <code>0</code> pro žádný limit (pouze časově omezeno)."
"Exclude URL patterns","Vyloučit vzory URL"
"One path or substring per line. Any URL containing a listed pattern will be skipped. Example: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>.","Jedna cesta nebo podřetězec na řádek. Jakákoliv URL obsahující uvedený vzor bude přeskočena. Příklad: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>."
"Restart job after (days)","Restartovat úlohu po (dnech)"
"The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day.","Úloha auditu bude po tomto počtu dní vynuceně restartována. Použijte jako pojistku pro obchody s více URL, než crawler zvládne zpracovat za jeden den."
"Product page is missing Product schema (JSON-LD)","Na stránce produktu chybí schéma Product (JSON-LD)"
"Product schema","Schéma Product"
"Not applicable","Nepoužije se"
"Product schema found","Schéma Product nalezeno"
"Product schema not found","Schéma Product nenalezeno"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","Tato stránka produktu neobsahuje JSON-LD typu Product (ani ProductGroup) — nebude způsobilá pro rozšířené výsledky Google"
"Schema (JSON-LD) is missing properties Google requires","Ve schématu (JSON-LD) chybí vlastnosti vyžadované Google"
"Schema quality","Kvalita schématu"
"No recognized schema on this page","Na této stránce nebylo rozpoznáno žádné schéma"
"All required properties present","Všechny povinné vlastnosti jsou přítomny"
"Some schema.org properties Google requires are missing or empty","Některé vlastnosti schema.org vyžadované Google chybí nebo jsou prázdné"
"Canonical tag is missing","Tag Canonical chybí"
"Canonical","Canonical"
"Page has thin content","Stránka má chudý obsah"
"Word count","Počet slov"
"%1 words","%1 slov"
"Visible page content looks thin — consider adding more unique, substantive copy","Viditelný obsah stránky se zdá být chudý — zvažte doplnění jedinečnějšího a obsažnějšího textu"
