"<b>High — intensive crawl</b>: no delay between requests, suitable for dedicated servers with spare capacity.<br/><b>Medium — default mode</b>: 200 ms delay, recommended for most stores.<br/><b>Low — soft crawl</b>: 500 ms delay, use on shared hosting or stores with limited resources.<br/><b>Custom — expert mode</b>: configure all crawl settings manually.","<b>高 — 高強度クロール</b>: リクエスト間に遅延なし、余剰キャパシティのある専用サーバーに適しています。<br/><b>中 — デフォルトモード</b>: 200 ms の遅延、ほとんどのストアに推奨。<br/><b>低 — 低負荷クロール</b>: 500 ms の遅延、共有ホスティングやリソースが限られたストアに使用。<br/><b>カスタム — エキスパートモード</b>: すべてのクロール設定を手動で構成します。"
"High — intensive crawl","高 — 高強度クロール"
"Medium — default mode","中 — デフォルトモード"
"Low — soft crawl","低 — 低負荷クロール"
"Custom — expert mode","カスタム — エキスパートモード"
"Custom intensity settings","カスタム強度設定"
"Applies only when Crawl intensity is set to Custom.","クロール強度が「カスタム」に設定されている場合にのみ適用されます。"
"Delay between requests (ms)","リクエスト間の遅延 (ms)"
"Time to wait between consecutive URL requests. Set to <code>0</code> for no delay, <code>500</code> for half a second.","連続した URL リクエスト間の待機時間です。遅延なしの場合は <code>0</code>、0.5 秒の場合は <code>500</code> を設定してください。"
"Delay in milliseconds inserted after each crawled URL. Reduces peak PHP-FPM concurrency on busy stores.","クロールされた各 URL の後に挿入されるミリ秒単位の遅延。アクセスの多いストアにおける PHP-FPM のピーク同時実行数を削減します。"
"Maximum URLs per cron run","Cron 実行あたりの最大 URL 数"
"The crawler also stops after 5 minutes regardless of this limit.","このリミットに関係なく、クローラーは 5 分後に停止します。"
"Hard cap on the number of URLs crawled in a single cron run. Set to <code>0</code> for no limit (time-bound only).","1 回の Cron 実行でクロールされる URL 数の上限。<code>0</code> に設定すると上限なし（時間制限のみ）になります。"
"Exclude URL patterns","URL パターンを除外"
"One path or substring per line. Any URL containing a listed pattern will be skipped. Example: <code>/checkout</code>, <code>/customer</code>, <code>/cdn-cgi/</code>, <code>facebook.com</code>.","1 行に 1 つのパスまたは部分文字列を入力します。リストされたパターンを含む URL はスキップされます。例：<code>/checkout</code>、<code>/customer</code>、<code>/cdn-cgi/</code>、<code>facebook.com</code>。"
"Restart job after (days)","ジョブを再起動するまでの日数"
"The audit job is force-restarted after this many days. Use this as a safety net for stores with more URLs than the crawler can process in one day.","監査ジョブはこの日数が経過すると強制的に再起動されます。クローラーが 1 日で処理できる URL 数よりも多くの URL を持つストアのセーフティーネットとして使用してください。"
"Product page is missing Product schema (JSON-LD)","商品ページにProductスキーマ（JSON-LD）がありません"
"Product schema","Productスキーマ"
"Not applicable","該当なし"
"Product schema found","Productスキーマが見つかりました"
"Product schema not found","Productスキーマが見つかりません"
"This product page has no Product (or ProductGroup) JSON-LD — it will not be eligible for Google rich results","この商品ページにはProduct（またはProductGroup）のJSON-LDがないため、Googleのリッチ結果の対象になりません"
"Schema (JSON-LD) is missing properties Google requires","スキーマ（JSON-LD）にGoogleが必須とするプロパティがありません"
"Schema quality","スキーマの品質"
"No recognized schema on this page","このページで認識されたスキーマがありません"
"All required properties present","必須プロパティがすべて存在します"
"Some schema.org properties Google requires are missing or empty","Googleが必須とするschema.orgのプロパティの一部が欠落または空です"
"Canonical tag is missing","Canonicalタグがありません"
"Canonical","Canonical"
"Page has thin content","このページには薄いコンテンツがあります"
"Word count","単語数"
"%1 words","%1語"
"Visible page content looks thin — consider adding more unique, substantive copy","表示されているページのコンテンツが薄いようです。独自性のある充実したコンテンツを追加することを検討してください。"
